time,Trabajo grupal
Tue 23:00:00,153.63142147485095
Tue 23:05:00,153.63142147485095
Tue 23:10:00,153.63142147485095
Tue 23:15:00,153.63142147485095
Tue 23:20:00,153.63142147485095
Tue 23:25:00,153.63142147485095
Tue 23:30:00,168.35478368418484
Tue 23:35:00,168.35478368418484
Tue 23:40:00,168.35478368418484
Tue 23:45:00,168.35478368418484
Tue 23:50:00,168.35478368418484
Tue 23:55:00,168.35478368418484
Wed 00:00:00,168.35478368418484
Wed 00:05:00,168.35478368418484
Wed 00:10:00,176.36909107190903
Wed 00:15:00,176.36909107190903
Wed 00:20:00,176.36909107190903
Wed 00:25:00,176.36909107190903
Wed 00:30:00,187.29856156514947
Wed 00:35:00,187.29856156514947
Wed 00:40:00,187.29856156514947
Wed 00:45:00,187.29856156514947
Wed 00:50:00,187.29856156514947
Wed 00:55:00,187.29856156514947
Wed 01:00:00,187.29856156514947
Wed 01:05:00,187.29856156514947
Wed 01:10:00,187.29856156514947
Wed 01:15:00,196.82798232222441
Wed 01:20:00,196.82798232222441
Wed 01:25:00,196.82798232222441
Wed 01:30:00,196.82798232222441
Wed 01:35:00,196.82798232222441
Wed 01:40:00,196.82798232222441
Wed 01:45:00,196.82798232222441
Wed 01:50:00,196.82798232222441
Wed 01:55:00,196.82798232222441
Wed 02:00:00,196.82798232222441
Wed 02:05:00,196.82798232222441
Wed 02:10:00,196.82798232222441
Wed 02:15:00,203.719254235837
Wed 02:20:00,203.719254235837
Wed 02:25:00,212.44552219834284
Wed 02:30:00,212.44552219834284
Wed 02:35:00,212.44552219834284
Wed 02:40:00,221.28697836873405
Wed 02:45:00,221.28697836873405
Wed 02:50:00,231.7415727074712
Wed 02:55:00,231.7415727074712
Wed 03:00:00,231.7415727074712
Wed 03:05:00,231.7415727074712
Wed 03:10:00,231.7415727074712
Wed 03:15:00,231.7415727074712
Wed 03:20:00,228.73366068910474
Wed 03:25:00,228.73366068910474
Wed 03:30:00,228.73366068910474
Wed 03:35:00,218.52195885217662
Wed 03:40:00,218.52195885217662
Wed 03:45:00,218.52195885217662
Wed 03:50:00,218.52195885217662
Wed 03:55:00,218.52195885217662
Wed 04:00:00,218.52195885217662
Wed 04:05:00,218.52195885217662
Wed 04:10:00,218.52195885217662
Wed 04:15:00,218.52195885217662
Wed 04:20:00,218.52195885217662
Wed 04:25:00,218.52195885217662
Wed 04:30:00,208.5958327452587
Wed 04:35:00,208.5958327452587
Wed 04:40:00,197.36384326141842
Wed 04:45:00,197.36384326141842
Wed 04:50:00,197.36384326141842
Wed 04:55:00,197.36384326141842
Wed 05:00:00,182.22863521586277
Wed 05:05:00,182.22863521586277
Wed 05:10:00,189.1547030871939
Wed 05:15:00,189.1547030871939
Wed 05:20:00,189.1547030871939
Wed 05:25:00,189.1547030871939
Wed 05:30:00,189.1547030871939
Wed 05:35:00,178.46700605589461
Wed 05:40:00,178.46700605589461
Wed 05:45:00,178.46700605589461
Wed 05:50:00,178.46700605589461
Wed 05:55:00,178.46700605589461
Wed 06:00:00,178.46700605589461
Wed 06:05:00,178.46700605589461
Wed 06:10:00,178.46700605589461
Wed 06:15:00,178.46700605589461
Wed 06:20:00,169.53745535948784
Wed 06:25:00,169.53745535948784
Wed 06:30:00,172.78325009624592
Wed 06:35:00,163.69822022386273
Wed 06:40:00,163.69822022386273
Wed 06:45:00,153.6762427780474
Wed 06:50:00,153.6762427780474
Wed 06:55:00,153.6762427780474
Wed 07:00:00,153.6762427780474
Wed 07:05:00,153.6762427780474
Wed 07:10:00,153.6762427780474
Wed 07:15:00,153.6762427780474
Wed 07:20:00,153.6762427780474
Wed 07:25:00,153.6762427780474
Wed 07:30:00,153.6762427780474
Wed 07:35:00,153.6762427780474
Wed 07:40:00,153.6762427780474
Wed 07:45:00,153.6762427780474
Wed 07:50:00,153.6762427780474
Wed 07:55:00,140.13586878429635
Wed 08:00:00,140.13586878429635
Wed 08:05:00,140.13586878429635
Wed 08:10:00,140.13586878429635
Wed 08:15:00,140.13586878429635
Wed 08:20:00,124.78209677365223
Wed 08:25:00,124.78209677365223
Wed 08:30:00,124.78209677365223
Wed 08:35:00,114.06924987553009
Wed 08:40:00,114.06924987553009
Wed 08:45:00,114.06924987553009
Wed 08:50:00,114.06924987553009
Wed 08:55:00,104.93665629643155
Wed 09:00:00,104.93665629643155
Wed 09:05:00,93.78820865127867
Wed 09:10:00,93.78820865127867
Wed 09:15:00,93.78820865127867
Wed 09:20:00,93.78820865127867
Wed 09:25:00,93.78820865127867
Wed 09:30:00,93.78820865127867
Wed 09:35:00,79.06484644194478
Wed 09:40:00,79.06484644194478
Wed 09:45:00,79.06484644194478
Wed 09:50:00,79.06484644194478
Wed 09:55:00,79.06484644194478
Wed 10:00:00,79.06484644194478
Wed 10:05:00,79.06484644194478
Wed 10:10:00,79.06484644194478
Wed 10:15:00,71.0505390542206
Wed 10:20:00,71.0505390542206
Wed 10:25:00,71.0505390542206
Wed 10:30:00,71.0505390542206
Wed 10:35:00,60.12106856098015
Wed 10:40:00,60.12106856098015
Wed 10:45:00,60.12106856098015
Wed 10:50:00,60.12106856098015
Wed 10:55:00,60.12106856098015
Wed 11:00:00,60.12106856098015
Wed 11:05:00,60.12106856098015
Wed 11:10:00,60.12106856098015
Wed 11:15:00,60.12106856098015
Wed 11:20:00,50.59164780390521
Wed 11:25:00,50.59164780390521
Wed 11:30:00,50.59164780390521
Wed 11:35:00,50.59164780390521
Wed 11:40:00,50.59164780390521
Wed 11:45:00,50.59164780390521
Wed 11:50:00,50.59164780390521
Wed 11:55:00,50.59164780390521
Wed 12:00:00,50.59164780390521
Wed 12:05:00,50.59164780390521
Wed 12:10:00,50.59164780390521
Wed 12:15:00,50.59164780390521
Wed 12:20:00,43.70037589029262
Wed 12:25:00,43.70037589029262
Wed 12:30:00,34.9741079277868
Wed 12:35:00,34.9741079277868
Wed 12:40:00,34.9741079277868
Wed 12:45:00,26.13265175739558
Wed 12:50:00,26.13265175739558
Wed 12:55:00,15.678057418658431
Wed 13:00:00,15.678057418658431
Wed 13:05:00,15.678057418658431
Wed 13:10:00,15.678057418658431
Wed 13:15:00,15.678057418658431
Wed 13:20:00,15.678057418658431
Wed 13:25:00,10.171862608089214
Wed 13:30:00,10.171862608089214
Wed 13:35:00,10.171862608089214
Wed 13:40:00,10.171862608089214
Wed 13:45:00,10.171862608089214
Wed 13:50:00,10.171862608089214
Wed 13:55:00,10.171862608089214
Wed 14:00:00,10.171862608089214
Wed 14:05:00,10.171862608089214
Wed 14:10:00,10.171862608089214
Wed 14:15:00,10.171862608089214
Wed 14:20:00,10.171862608089214
Wed 14:25:00,10.171862608089214
Wed 14:30:00,10.171862608089214
Wed 14:35:00,10.171862608089214
Wed 14:40:00,10.171862608089214
Wed 14:45:00,10.171862608089214
Wed 14:50:00,10.171862608089214
Wed 14:55:00,10.171862608089214
Wed 15:00:00,10.171862608089214
Wed 15:05:00,10.171862608089214
Wed 15:10:00,10.171862608089214
Wed 15:15:00,3.2457947367580786
Wed 15:20:00,3.2457947367580786
Wed 15:25:00,3.2457947367580786
Wed 15:30:00,3.2457947367580786
Wed 15:35:00,3.2457947367580786
Wed 15:40:00,3.2457947367580786
Wed 15:45:00,3.2457947367580786
Wed 15:50:00,3.2457947367580786
Wed 15:55:00,3.2457947367580786
Wed 16:00:00,3.2457947367580786
Wed 16:05:00,3.2457947367580786
Wed 16:10:00,12.172143939454562
Wed 16:15:00,12.172143939454562
Wed 16:20:00,12.172143939454562
Wed 16:25:00,12.172143939454562
